PacketFormat,GameMajorVersion,GameMinorVersion,PacketVersion,PacketId,SessionUID,SessionTime,FrameIdentifier,PlayerCarIndex,SecondaryPlayerCarIndex
2021,1,16,1,1,13445084268873967469,387.943756,6264,19,255
2021,1,16,1,5,13445084268873967469,387.943756,6264,19,255
2021,1,16,1,11,13445084268873967469,388.361572,6271,19,255
2021,1,16,1,11,13445084268873967469,388.447784,6273,19,255
2021,1,16,1,11,13445084268873967469,388.491394,6274,19,255
2021,1,16,1,11,13445084268873967469,388.578949,6275,19,255
2021,1,16,1,11,13445084268873967469,388.622681,6276,19,255
2021,1,16,1,11,13445084268873967469,389.105011,6284,19,255
2021,1,16,1,2,13445084268873967469,389.105011,6284,19,255
2021,1,16,1,11,13445084268873967469,389.501221,6290,19,255
2021,1,16,1,11,13445084268873967469,389.68045,6293,19,255
2021,1,16,1,11,13445084268873967469,389.772736,6294,19,255
2021,1,16,1,11,13445084268873967469,390.096741,6299,19,255
2021,1,16,1,11,13445084268873967469,390.188019,6300,19,255
2021,1,16,1,11,13445084268873967469,390.59668,6307,19,255
2021,1,16,1,11,13445084268873967469,390.731781,6309,19,255
2021,1,16,1,11,13445084268873967469,390.776672,6310,19,255
2021,1,16,1,11,13445084268873967469,390.866608,6311,19,255
2021,1,16,1,11,13445084268873967469,391.260498,6318,19,255
2021,1,16,1,11,13445084268873967469,391.303375,6319,19,255
2021,1,16,1,11,13445084268873967469,391.389008,6320,19,255
2021,1,16,1,2,13445084268873967469,391.389008,6320,19,255
2021,1,16,1,11,13445084268873967469,391.780548,6326,19,255
2021,1,16,1,11,13445084268873967469,391.823792,6327,19,255
2021,1,16,1,11,13445084268873967469,392.298492,6334,19,255
2021,1,16,1,2,13445084268873967469,392.298492,6334,19,255
2021,1,16,1,11,13445084268873967469,392.342072,6335,19,255
2021,1,16,1,11,13445084268873967469,392.429016,6336,19,255
2021,1,16,1,1,13445084268873967469,392.472656,6337,19,255
2021,1,16,1,5,13445084268873967469,392.472656,6337,19,255
2021,1,16,1,11,13445084268873967469,392.56012,6338,19,255
2021,1,16,1,11,13445084268873967469,392.603943,6339,19,255
2021,1,16,1,11,13445084268873967469,392.69165,6340,19,255
2021,1,16,1,11,13445084268873967469,392.823578,6342,19,255
2021,1,16,1,11,13445084268873967469,392.867523,6343,19,255
2021,1,16,1,1,13445084268873967469,392.955383,6344,19,255
2021,1,16,1,5,13445084268873967469,392.955383,6344,19,255
2021,1,16,1,3,13445084268873967469,393.304443,6350,19,255
2021,1,16,1,11,13445084268873967469,393.348358,6350,19,255
2021,1,16,1,11,13445084268873967469,393.392456,6351,19,255
2021,1,16,1,3,13445084268873967469,393.43634,6352,19,255
2021,1,16,1,1,13445084268873967469,393.480652,6352,19,255
2021,1,16,1,5,13445084268873967469,393.480652,6352,19,255
2021,1,16,1,3,13445084268873967469,393.525024,6354,19,255
2021,1,16,1,11,13445084268873967469,393.613678,6354,19,255
2021,1,16,1,2,13445084268873967469,393.613678,6354,19,255
2021,1,16,1,3,13445084268873967469,393.613678,6355,19,255
2021,1,16,1,11,13445084268873967469,393.658081,6355,19,255
2021,1,16,1,3,13445084268873967469,393.747131,6357,19,255
2021,1,16,1,11,13445084268873967469,393.791962,6357,19,255
2021,1,16,1,3,13445084268873967469,393.791962,6358,19,255
2021,1,16,1,11,13445084268873967469,393.881989,6358,19,255
2021,1,16,1,11,13445084268873967469,394.286194,6365,19,255
2021,1,16,1,11,13445084268873967469,394.416748,6367,19,255
2021,1,16,1,2,13445084268873967469,394.416748,6367,19,255
2021,1,16,1,0,13445084268873967469,394.416748,6367,19,255
2021,1,16,1,11,13445084268873967469,394.547455,6370,19,255
2021,1,16,1,11,13445084268873967469,394.591278,6371,19,255
2021,1,16,1,1,13445084268873967469,394.981903,6377,19,255
2021,1,16,1,5,13445084268873967469,394.981903,6377,19,255
2021,1,16,1,11,13445084268873967469,395.067688,6378,19,255
2021,1,16,1,11,13445084268873967469,395.195984,6380,19,255
2021,1,16,1,11,13445084268873967469,395.324677,6382,19,255
2021,1,16,1,2,13445084268873967469,395.324677,6382,19,255
2021,1,16,1,11,13445084268873967469,395.36792,6383,19,255
2021,1,16,1,11,13445084268873967469,395.455994,6384,19,255
2021,1,16,1,1,13445084268873967469,395.500305,6385,19,255
2021,1,16,1,11,13445084268873967469,395.588867,6386,19,255
2021,1,16,1,11,13445084268873967469,395.720856,6388,19,255
2021,1,16,1,2,13445084268873967469,395.720856,6388,19,255
2021,1,16,1,11,13445084268873967469,395.849518,6390,19,255
2021,1,16,1,2,13445084268873967469,395.849518,6390,19,255
2021,1,16,1,0,13445084268873967469,395.849518,6390,19,255
2021,1,16,1,11,13445084268873967469,396.145508,6395,19,255
2021,1,16,1,11,13445084268873967469,396.230011,6396,19,255
2021,1,16,1,11,13445084268873967469,396.612061,6402,19,255
2021,1,16,1,11,13445084268873967469,396.654022,6403,19,255
2021,1,16,1,11,13445084268873967469,396.737976,6404,19,255
2021,1,16,1,2,13445084268873967469,396.737976,6404,19,255
2021,1,16,1,11,13445084268873967469,396.864014,6406,19,255
2021,1,16,1,2,13445084268873967469,396.864014,6406,19,255
2021,1,16,1,11,13445084268873967469,396.990967,6408,19,255
2021,1,16,1,2,13445084268873967469,396.990967,6408,19,255
2021,1,16,1,0,13445084268873967469,396.990967,6408,19,255
2021,1,16,1,11,13445084268873967469,397.118744,6410,19,255
2021,1,16,1,11,13445084268873967469,397.161438,6411,19,255
2021,1,16,1,11,13445084268873967469,397.247559,6412,19,255
2021,1,16,1,11,13445084268873967469,397.290741,6413,19,255
2021,1,16,1,11,13445084268873967469,397.759094,6420,19,255
2021,1,16,1,2,13445084268873967469,397.759094,6420,19,255
2021,1,16,1,11,13445084268873967469,397.882812,6422,19,255
2021,1,16,1,2,13445084268873967469,397.882812,6422,19,255
2021,1,16,1,11,13445084268873967469,398.298706,6429,19,255
2021,1,16,1,11,13445084268873967469,398.38269,6430,19,255
2021,1,16,1,2,13445084268873967469,398.38269,6430,19,255
2021,1,16,1,3,13445084268873967469,398.38269,6431,19,255
2021,1,16,1,11,13445084268873967469,398.4245,6431,19,255
2021,1,16,1,3,13445084268873967469,398.507782,6433,19,255
2021,1,16,1,1,13445084268873967469,398.549408,6433,19,255
2021,1,16,1,11,13445084268873967469,398.632385,6434,19,255
2021,1,16,1,11,13445084268873967469,398.673889,6435,19,255
2021,1,16,1,11,13445084268873967469,398.757111,6436,19,255
2021,1,16,1,11,13445084268873967469,398.798828,6437,19,255
2021,1,16,1,11,13445084268873967469,398.882172,6438,19,255
2021,1,16,1,2,13445084268873967469,398.882172,6438,19,255
2021,1,16,1,11,13445084268873967469,399.047394,6441,19,255
2021,1,16,1,1,13445084268873967469,399.08847,6442,19,255
2021,1,16,1,5,13445084268873967469,399.08847,6442,19,255
2021,1,16,1,11,13445084268873967469,399.252075,6445,19,255
2021,1,16,1,11,13445084268873967469,399.417023,6448,19,255
2021,1,16,1,11,13445084268873967469,399.499908,6449,19,255
2021,1,16,1,11,13445084268873967469,399.866821,6456,19,255
2021,1,16,1,11,13445084268873967469,399.988312,6458,19,255
2021,1,16,1,1,13445084268873967469,400.110229,6460,19,255
2021,1,16,1,5,13445084268873967469,400.110229,6460,19,255
2021,1,16,1,10,13445084268873967469,400.110229,6460,19,255
2021,1,16,1,11,13445084268873967469,400.232819,6462,19,255
2021,1,16,1,2,13445084268873967469,400.232819,6462,19,255
2021,1,16,1,11,13445084268873967469,400.643402,6469,19,255
2021,1,16,1,11,13445084268873967469,400.849213,6472,19,255
2021,1,16,1,2,13445084268873967469,400.849213,6472,19,255
2021,1,16,1,11,13445084268873967469,400.976318,6474,19,255
2021,1,16,1,2,13445084268873967469,400.976318,6474,19,255
2021,1,16,1,1,13445084268873967469,401.105591,6476,19,255
2021,1,16,1,11,13445084268873967469,401.148987,6477,19,255
2021,1,16,1,11,13445084268873967469,401.235474,6478,19,255
2021,1,16,1,11,13445084268873967469,401.279053,6479,19,255
2021,1,16,1,11,13445084268873967469,401.658539,6485,19,255
2021,1,16,1,11,13445084268873967469,401.782318,6487,19,255
2021,1,16,1,11,13445084268873967469,401.864288,6488,19,255
2021,1,16,1,2,13445084268873967469,401.864288,6488,19,255
2021,1,16,1,11,13445084268873967469,401.905182,6489,19,255
2021,1,16,1,11,13445084268873967469,401.987457,6490,19,255
2021,1,16,1,11,13445084268873967469,402.355133,6496,19,255
2021,1,16,1,11,13445084268873967469,402.479034,6498,19,255
2021,1,16,1,11,13445084268873967469,402.854584,6504,19,255
2021,1,16,1,11,13445084268873967469,402.978821,6506,19,255
2021,1,16,1,11,13445084268873967469,403.100861,6508,19,255
2021,1,16,1,2,13445084268873967469,403.100861,6508,19,255
2021,1,16,1,1,13445084268873967469,403.181519,6510,19,255
2021,1,16,1,11,13445084268873967469,403.221802,6511,19,255
2021,1,16,1,11,13445084268873967469,403.342957,6513,19,255
2021,1,16,1,1,13445084268873967469,403.665009,6519,19,255
2021,1,16,1,5,13445084268873967469,403.665009,6519,19,255
2021,1,16,1,11,13445084268873967469,403.74585,6521,19,255
2021,1,16,1,1,13445084268873967469,404.189667,6528,19,255
2021,1,16,1,5,13445084268873967469,404.189667,6528,19,255
2021,1,16,1,11,13445084268873967469,404.603485,6535,19,255
2021,1,16,1,11,13445084268873967469,404.810669,6538,19,255
2021,1,16,1,2,13445084268873967469,404.810669,6538,19,255
2021,1,16,1,11,13445084268873967469,404.8526,6539,19,255
2021,1,16,1,11,13445084268873967469,404.936798,6540,19,255
2021,1,16,1,11,13445084268873967469,404.978851,6541,19,255
2021,1,16,1,11,13445084268873967469,405.062988,6542,19,255
2021,1,16,1,11,13445084268873967469,405.437897,6548,19,255
2021,1,16,1,11,13445084268873967469,405.479553,6549,19,255
2021,1,16,1,11,13445084268873967469,405.942505,6556,19,255
2021,1,16,1,2,13445084268873967469,405.942505,6556,19,255
2021,1,16,1,11,13445084268873967469,406.06958,6558,19,255
2021,1,16,1,11,13445084268873967469,406.449768,6564,19,255
2021,1,16,1,11,13445084268873967469,406.576111,6566,19,255
2021,1,16,1,2,13445084268873967469,406.576111,6566,19,255
2021,1,16,1,1,13445084268873967469,406.703064,6568,19,255
2021,1,16,1,5,13445084268873967469,406.703064,6568,19,255
2021,1,16,1,11,13445084268873967469,406.745575,6569,19,255
2021,1,16,1,11,13445084268873967469,406.830383,6570,19,255
2021,1,16,1,11,13445084268873967469,406.872894,6571,19,255
2021,1,16,1,11,13445084268873967469,407.33783,6578,19,255
2021,1,16,1,2,13445084268873967469,407.33783,6578,19,255
2021,1,16,1,11,13445084268873967469,407.380127,6579,19,255
2021,1,16,1,11,13445084268873967469,407.506653,6581,19,255
2021,1,16,1,11,13445084268873967469,407.590973,6582,19,255
2021,1,16,1,11,13445084268873967469,407.63327,6583,19,255
2021,1,16,1,1,13445084268873967469,407.717804,6584,19,255
2021,1,16,1,5,13445084268873967469,407.717804,6584,19,255
2021,1,16,1,11,13445084268873967469,407.845093,6586,19,255
2021,1,16,1,2,13445084268873967469,407.845093,6586,19,255
2021,1,16,1,11,13445084268873967469,407.972351,6588,19,255
2021,1,16,1,11,13445084268873967469,408.014771,6589,19,255
2021,1,16,1,11,13445084268873967469,408.099976,6590,19,255
2021,1,16,1,11,13445084268873967469,408.491394,6596,19,255
2021,1,16,1,11,13445084268873967469,408.535339,6597,19,255
2021,1,16,1,11,13445084268873967469,409.009369,6604,19,255
2021,1,16,1,11,13445084268873967469,409.052338,6605,19,255
2021,1,16,1,11,13445084268873967469,409.445618,6611,19,255
2021,1,16,1,11,13445084268873967469,409.532166,6612,19,255
2021,1,16,1,11,13445084268873967469,409.575104,6613,19,255
2021,1,16,1,11,13445084268873967469,409.660248,6614,19,255
2021,1,16,1,11,13445084268873967469,409.702911,6615,19,255
2021,1,16,1,1,13445084268873967469,409.787903,6616,19,255
2021,1,16,1,11,13445084268873967469,409.830597,6617,19,255
2021,1,16,1,11,13445084268873967469,409.91687,6618,19,255
2021,1,16,1,1,13445084268873967469,410.305817,6624,19,255
2021,1,16,1,5,13445084268873967469,410.305817,6624,19,255
2021,1,16,1,11,13445084268873967469,410.349335,6625,19,255
2021,1,16,1,11,13445084268873967469,410.43634,6626,19,255
2021,1,16,1,2,13445084268873967469,410.43634,6626,19,255
2021,1,16,1,11,13445084268873967469,410.566071,6628,19,255
2021,1,16,1,2,13445084268873967469,410.566071,6628,19,255
2021,1,16,1,11,13445084268873967469,410.609161,6629,19,255
2021,1,16,1,11,13445084268873967469,410.695496,6630,19,255
2021,1,16,1,11,13445084268873967469,411.121124,6637,19,255
2021,1,16,1,11,13445084268873967469,411.206543,6638,19,255
2021,1,16,1,11,13445084268873967469,411.250092,6639,19,255
2021,1,16,1,1,13445084268873967469,411.338257,6640,19,255
2021,1,16,1,11,13445084268873967469,411.38269,6641,19,255
2021,1,16,1,11,13445084268873967469,411.471649,6642,19,255
2021,1,16,1,11,13445084268873967469,411.516449,6643,19,255
2021,1,16,1,11,13445084268873967469,411.605499,6644,19,255
2021,1,16,1,11,13445084268873967469,411.74054,6646,19,255
2021,1,16,1,2,13445084268873967469,411.74054,6646,19,255
2021,1,16,1,11,13445084268873967469,412.137787,6653,19,255
2021,1,16,1,11,13445084268873967469,412.181732,6654,19,255
2021,1,16,1,11,13445084268873967469,412.269379,6655,19,255
2021,1,16,1,11,13445084268873967469,412.313507,6656,19,255
2021,1,16,1,1,13445084268873967469,412.358276,6657,19,255
2021,1,16,1,11,13445084268873967469,412.447906,6659,19,255
2021,1,16,1,11,13445084268873967469,412.582611,6661,19,255
2021,1,16,1,11,13445084268873967469,412.672333,6662,19,255
2021,1,16,1,11,13445084268873967469,413.070953,6668,19,255
2021,1,16,1,11,13445084268873967469,413.115967,6669,19,255
2021,1,16,1,4,13445084268873967469,413.160645,6670,19,255
2021,1,16,1,11,13445084268873967469,413.250824,6672,19,255
2021,1,16,1,3,13445084268873967469,413.65451,6679,19,255
2021,1,16,1,11,13445084268873967469,413.743622,6679,19,255
2021,1,16,1,3,13445084268873967469,413.743622,6680,19,255
2021,1,16,1,11,13445084268873967469,413.788879,6680,19,255
2021,1,16,1,3,13445084268873967469,413.834564,6681,19,255
2021,1,16,1,1,13445084268873967469,413.880676,6681,19,255
2021,1,16,1,5,13445084268873967469,413.880676,6681,19,255
2021,1,16,1,3,13445084268873967469,413.880676,6682,19,255
2021,1,16,1,11,13445084268873967469,413.926941,6682,19,255
2021,1,16,1,11,13445084268873967469,414.019196,6683,19,255
2021,1,16,1,2,13445084268873967469,414.019196,6683,19,255
2021,1,16,1,1,13445084268873967469,414.425873,6689,19,255
2021,1,16,1,3,13445084268873967469,414.470306,6691,19,255
2021,1,16,1,11,13445084268873967469,414.558899,6691,19,255
2021,1,16,1,2,13445084268873967469,414.558899,6691,19,255
2021,1,16,1,3,13445084268873967469,414.558899,6692,19,255
2021,1,16,1,11,13445084268873967469,414.603302,6692,19,255
2021,1,16,1,11,13445084268873967469,414.691711,6693,19,255
2021,1,16,1,3,13445084268873967469,414.691711,6694,19,255
2021,1,16,1,11,13445084268873967469,414.735901,6694,19,255
2021,1,16,1,3,13445084268873967469,414.780304,6695,19,255
2021,1,16,1,11,13445084268873967469,414.824738,6695,19,255
2021,1,16,1,1,13445084268873967469,414.913788,6697,19,255
2021,1,16,1,11,13445084268873967469,415.366608,6704,19,255
2021,1,16,1,1,13445084268873967469,415.412537,6705,19,255
2021,1,16,1,11,13445084268873967469,415.504395,6706,19,255
2021,1,16,1,11,13445084268873967469,415.550415,6707,19,255
2021,1,16,1,11,13445084268873967469,415.641602,6708,19,255
2021,1,16,1,2,13445084268873967469,415.641602,6708,19,255
2021,1,16,1,0,13445084268873967469,415.641602,6708,19,255
2021,1,16,1,11,13445084268873967469,415.780457,6710,19,255
2021,1,16,1,11,13445084268873967469,415.826996,6711,19,255
2021,1,16,1,1,13445084268873967469,415.920166,6712,19,255
2021,1,16,1,5,13445084268873967469,415.920166,6712,19,255
2021,1,16,1,11,13445084268873967469,415.966797,6713,19,255
2021,1,16,1,11,13445084268873967469,416.059082,6714,19,255
2021,1,16,1,11,13445084268873967469,416.104797,6715,19,255
2021,1,16,1,11,13445084268873967469,416.196198,6716,19,255
2021,1,16,1,11,13445084268873967469,416.241791,6717,19,255
2021,1,16,1,11,13445084268873967469,416.333313,6718,19,255
2021,1,16,1,11,13445084268873967469,416.512665,6722,19,255
2021,1,16,1,11,13445084268873967469,416.59906,6723,19,255
2021,1,16,1,11,13445084268873967469,416.641632,6724,19,255
2021,1,16,1,11,13445084268873967469,417.019073,6731,19,255
2021,1,16,1,11,13445084268873967469,417.102539,6732,19,255
2021,1,16,1,11,13445084268873967469,417.516052,6739,19,255
2021,1,16,1,11,13445084268873967469,417.598053,6740,19,255
2021,1,16,1,11,13445084268873967469,417.639313,6741,19,255
2021,1,16,1,11,13445084268873967469,417.722046,6742,19,255
2021,1,16,1,2,13445084268873967469,417.722046,6742,19,255
2021,1,16,1,11,13445084268873967469,417.846832,6744,19,255
2021,1,16,1,1,13445084268873967469,417.972382,6746,19,255
2021,1,16,1,5,13445084268873967469,417.972382,6746,19,255
2021,1,16,1,10,13445084268873967469,417.972382,6746,19,255
2021,1,16,1,11,13445084268873967469,418.098145,6748,19,255
2021,1,16,1,2,13445084268873967469,418.098145,6748,19,255
2021,1,16,1,4,13445084268873967469,418.181854,6750,19,255
2021,1,16,1,11,13445084268873967469,418.60144,6757,19,255
2021,1,16,1,11,13445084268873967469,418.644043,6758,19,255
2021,1,16,1,11,13445084268873967469,418.72998,6759,19,255
2021,1,16,1,2,13445084268873967469,418.72998,6759,19,255
2021,1,16,1,11,13445084268873967469,418.859833,6761,19,255
2021,1,16,1,2,13445084268873967469,418.859833,6761,19,255
2021,1,16,1,11,13445084268873967469,418.903259,6762,19,255
2021,1,16,1,1,13445084268873967469,418.990784,6763,19,255
2021,1,16,1,11,13445084268873967469,419.124695,6765,19,255
2021,1,16,1,11,13445084268873967469,419.169647,6766,19,255
2021,1,16,1,11,13445084268873967469,419.26004,6767,19,255
2021,1,16,1,2,13445084268873967469,419.26004,6767,19,255
2021,1,16,1,0,13445084268873967469,419.26004,6767,19,255
2021,1,16,1,1,13445084268873967469,419.485382,6771,19,255
2021,1,16,1,5,13445084268873967469,419.485382,6771,19,255
2021,1,16,1,11,13445084268873967469,419.66333,6774,19,255
2021,1,16,1,11,13445084268873967469,419.795135,6776,19,255
2021,1,16,1,11,13445084268873967469,419.838928,6777,19,255
2021,1,16,1,11,13445084268873967469,419.926208,6778,19,255
2021,1,16,1,11,13445084268873967469,420.317993,6785,19,255
2021,1,16,1,11,13445084268873967469,420.449982,6787,19,255
2021,1,16,1,2,13445084268873967469,420.449982,6787,19,255
2021,1,16,1,11,13445084268873967469,420.892212,6794,19,255
2021,1,16,1,11,13445084268873967469,420.980377,6795,19,255
2021,1,16,1,11,13445084268873967469,421.11261,6797,19,255
2021,1,16,1,11,13445084268873967469,421.157074,6798,19,255
2021,1,16,1,11,13445084268873967469,421.245789,6799,19,255
2021,1,16,1,11,13445084268873967469,421.379395,6801,19,255
2021,1,16,1,2,13445084268873967469,421.379395,6801,19,255
2021,1,16,1,11,13445084268873967469,421.424133,6802,19,255
2021,1,16,1,1,13445084268873967469,421.51358,6803,19,255
2021,1,16,1,5,13445084268873967469,421.51358,6803,19,255
2021,1,16,1,11,13445084268873967469,421.959076,6810,19,255
2021,1,16,1,2,13445084268873967469,421.959076,6810,19,255
2021,1,16,1,11,13445084268873967469,422.177887,6813,19,255
2021,1,16,1,2,13445084268873967469,422.177887,6813,19,255
2021,1,16,1,11,13445084268873967469,422.221924,6814,19,255
2021,1,16,1,11,13445084268873967469,422.310272,6815,19,255
2021,1,16,1,3,13445084268873967469,422.354767,6817,19,255
2021,1,16,1,11,13445084268873967469,422.444031,6817,19,255
2021,1,16,1,2,13445084268873967469,422.444031,6817,19,255
2021,1,16,1,3,13445084268873967469,422.4888,6819,19,255
2021,1,16,1,1,13445084268873967469,422.533508,6819,19,255
2021,1,16,1,11,13445084268873967469,422.578186,6820,19,255
2021,1,16,1,11,13445084268873967469,422.622955,6821,19,255
2021,1,16,1,11,13445084268873967469,422.712158,6822,19,255
2021,1,16,1,11,13445084268873967469,422.847321,6824,19,255
2021,1,16,1,2,13445084268873967469,422.847321,6824,19,255
2021,1,16,1,11,13445084268873967469,422.982941,6826,19,255
2021,1,16,1,2,13445084268873967469,422.982941,6826,19,255
2021,1,16,1,11,13445084268873967469,423.028137,6827,19,255
2021,1,16,1,11,13445084268873967469,423.11795,6829,19,255
2021,1,16,1,4,13445084268873967469,423.162811,6830,19,255
2021,1,16,1,11,13445084268873967469,423.252289,6831,19,255
2021,1,16,1,11,13445084268873967469,423.297119,6832,19,255
2021,1,16,1,3,13445084268873967469,423.342102,6833,19,255
2021,1,16,1,11,13445084268873967469,423.387085,6833,19,255
2021,1,16,1,11,13445084268873967469,423.804504,6839,19,255
2021,1,16,1,2,13445084268873967469,423.804504,6839,19,255
2021,1,16,1,11,13445084268873967469,423.852234,6840,19,255
2021,1,16,1,11,13445084268873967469,423.996155,6842,19,255
2021,1,16,1,1,13445084268873967469,424.092499,6843,19,255
2021,1,16,1,5,13445084268873967469,424.092499,6843,19,255
2021,1,16,1,11,13445084268873967469,424.482178,6849,19,255
2021,1,16,1,1,13445084268873967469,424.580811,6850,19,255
2021,1,16,1,5,13445084268873967469,424.580811,6850,19,255
2021,1,16,1,3,13445084268873967469,424.677582,6852,19,255
2021,1,16,1,11,13445084268873967469,424.725586,6852,19,255
2021,1,16,1,2,13445084268873967469,424.725586,6852,19,255
2021,1,16,1,11,13445084268873967469,425.195496,6859,19,255
2021,1,16,1,2,13445084268873967469,425.195496,6859,19,255
2021,1,16,1,1,13445084268873967469,425.613739,6865,19,255
2021,1,16,1,5,13445084268873967469,425.613739,6865,19,255
2021,1,16,1,11,13445084268873967469,425.753754,6867,19,255
2021,1,16,1,2,13445084268873967469,425.753754,6867,19,255
2021,1,16,1,11,13445084268873967469,425.800262,6868,19,255
2021,1,16,1,11,13445084268873967469,425.893311,6869,19,255
2021,1,16,1,2,13445084268873967469,425.893311,6869,19,255
2021,1,16,1,11,13445084268873967469,426.308929,6876,19,255
2021,1,16,1,11,13445084268873967469,426.587646,6880,19,255
2021,1,16,1,11,13445084268873967469,426.724335,6882,19,255
2021,1,16,1,2,13445084268873967469,426.724335,6882,19,255
2021,1,16,1,0,13445084268873967469,426.724335,6882,19,255
2021,1,16,1,11,13445084268873967469,426.860474,6884,19,255
2021,1,16,1,11,13445084268873967469,426.905823,6885,19,255
2021,1,16,1,11,13445084268873967469,426.996796,6886,19,255
2021,1,16,1,11,13445084268873967469,427.041962,6887,19,255
2021,1,16,1,11,13445084268873967469,427.439911,6893,19,255
2021,1,16,1,11,13445084268873967469,427.526672,6894,19,255
2021,1,16,1,11,13445084268873967469,427.570282,6895,19,255
2021,1,16,1,1,13445084268873967469,427.658264,6896,19,255
2021,1,16,1,5,13445084268873967469,427.658264,6896,19,255
2021,1,16,1,11,13445084268873967469,427.702332,6897,19,255
2021,1,16,1,11,13445084268873967469,427.790894,6898,19,255
2021,1,16,1,2,13445084268873967469,427.790894,6898,19,255
2021,1,16,1,4,13445084268873967469,428.189362,6905,19,255
2021,1,16,1,11,13445084268873967469,428.325531,6907,19,255
2021,1,16,1,11,13445084268873967469,428.462585,6909,19,255
2021,1,16,1,11,13445084268873967469,428.598816,6911,19,255
2021,1,16,1,11,13445084268873967469,429.003296,6917,19,255
2021,1,16,1,11,13445084268873967469,429.137085,6919,19,255
2021,1,16,1,11,13445084268873967469,429.538635,6925,19,255
2021,1,16,1,2,13445084268873967469,429.538635,6925,19,255
2021,1,16,1,1,13445084268873967469,429.6716,6927,19,255
2021,1,16,1,11,13445084268873967469,429.71582,6928,19,255
2021,1,16,1,1,13445084268873967469,430.200226,6935,19,255
2021,1,16,1,5,13445084268873967469,430.200226,6935,19,255
2021,1,16,1,11,13445084268873967469,430.242889,6936,19,255
2021,1,16,1,11,13445084268873967469,430.328125,6937,19,255
2021,1,16,1,11,13445084268873967469,430.370789,6938,19,255
2021,1,16,1,11,13445084268873967469,430.414978,6939,19,255
2021,1,16,1,11,13445084268873967469,430.813416,6945,19,255
2021,1,16,1,11,13445084268873967469,430.90097,6946,19,255
2021,1,16,1,11,13445084268873967469,431.301025,6952,19,255
2021,1,16,1,11,13445084268873967469,431.344849,6953,19,255
2021,1,16,1,11,13445084268873967469,431.431915,6954,19,255
2021,1,16,1,11,13445084268873967469,431.475616,6955,19,255
2021,1,16,1,11,13445084268873967469,431.5625,6956,19,255
2021,1,16,1,11,13445084268873967469,431.605804,6957,19,255
2021,1,16,1,1,13445084268873967469,431.6922,6958,19,255
2021,1,16,1,5,13445084268873967469,431.6922,6958,19,255
2021,1,16,1,1,13445084268873967469,432.196716,6966,19,255
2021,1,16,1,5,13445084268873967469,432.196716,6966,19,255
2021,1,16,1,11,13445084268873967469,432.238434,6967,19,255
2021,1,16,1,11,13445084268873967469,432.322876,6968,19,255
2021,1,16,1,11,13445084268873967469,432.448212,6970,19,255
2021,1,16,1,11,13445084268873967469,432.573395,6972,19,255
2021,1,16,1,2,13445084268873967469,432.573395,6972,19,255
2021,1,16,1,1,13445084268873967469,432.699036,6974,19,255
2021,1,16,1,5,13445084268873967469,432.699036,6974,19,255
2021,1,16,1,1,13445084268873967469,433.200439,6982,19,255
2021,1,16,1,4,13445084268873967469,433.200439,6982,19,255
2021,1,16,1,11,13445084268873967469,433.242981,6983,19,255
2021,1,16,1,1,13445084268873967469,433.722473,6990,19,255
2021,1,16,1,5,13445084268873967469,433.722473,6990,19,255
2021,1,16,1,11,13445084268873967469,433.856171,6992,19,255
2021,1,16,1,2,13445084268873967469,433.856171,6992,19,255
2021,1,16,1,11,13445084268873967469,434.296814,7000,19,255
2021,1,16,1,11,13445084268873967469,434.38446,7001,19,255
2021,1,16,1,2,13445084268873967469,434.38446,7001,19,255
2021,1,16,1,11,13445084268873967469,434.790924,7008,19,255
2021,1,16,1,3,13445084268873967469,434.790924,7009,19,255
2021,1,16,1,11,13445084268873967469,434.836761,7009,19,255
2021,1,16,1,3,13445084268873967469,434.882843,7010,19,255
2021,1,16,1,11,13445084268873967469,434.929138,7010,19,255
2021,1,16,1,3,13445084268873967469,435.340759,7017,19,255
2021,1,16,1,11,13445084268873967469,435.385681,7017,19,255
2021,1,16,1,2,13445084268873967469,435.385681,7017,19,255
2021,1,16,1,3,13445084268873967469,435.521393,7020,19,255
2021,1,16,1,11,13445084268873967469,435.611755,7020,19,255
2021,1,16,1,2,13445084268873967469,435.611755,7020,19,255
2021,1,16,1,3,13445084268873967469,435.657104,7022,19,255
2021,1,16,1,1,13445084268873967469,435.747925,7022,19,255
2021,1,16,1,5,13445084268873967469,435.747925,7022,19,255
2021,1,16,1,11,13445084268873967469,435.79303,7023,19,255
2021,1,16,1,3,13445084268873967469,435.838043,7024,19,255
2021,1,16,1,11,13445084268873967469,435.883087,7024,19,255
2021,1,16,1,11,13445084268873967469,435.928589,7025,19,255
2021,1,16,1,3,13445084268873967469,435.928589,7026,19,255
2021,1,16,1,11,13445084268873967469,436.018799,7026,19,255
2021,1,16,1,2,13445084268873967469,436.018799,7026,19,255
2021,1,16,1,11,13445084268873967469,436.153168,7028,19,255
2021,1,16,1,1,13445084268873967469,436.288147,7030,19,255
2021,1,16,1,5,13445084268873967469,436.288147,7030,19,255
2021,1,16,1,11,13445084268873967469,436.687225,7036,19,255
2021,1,16,1,2,13445084268873967469,436.687225,7036,19,255
2021,1,16,1,11,13445084268873967469,436.73114,7037,19,255
2021,1,16,1,11,13445084268873967469,436.819092,7039,19,255
