,0,1,2,3,4,5,6,7,8,9
82,,,,,,,5917970.0,,,
83,,,,6167463.0,,,,,5867092.0,
84,,,,,,,,5892965.0,,
85,,,6191643.0,,,,,5893538.0,,
86,,,,,,,,,,
87,,,,,,,5919783.0,,,
88,,,,,,,5919896.0,,,
89,,,,,,,5919932.0,,,
90,,,,,,,5919977.0,,,
91,,,,6171547.0,,,,,,
92,,,,,,5969835.0,5920261.0,,,
93,,6213412.0,,,,5972109.0,5920262.0,,,
94,,,,,,,5921060.0,,,
95,,,,,,,,5895256.0,,
96,,,,,,,,,,
97,,,,,,,,,,
98,,,,,,,,5896268.0,,
99,,,,,,,5923594.0,5896985.0,,
100,,,,,,,,5897785.0,,
101,,,,,,,,,,
102,,,,,,,5924562.0,5898559.0,,
103,,,,,,,5924750.0,5898701.0,5874771.0,
104,,,,,,,,,,
105,,,,,,,,5898857.0,,
106,,,,,,,5926389.0,5899066.0,5876403.0,
107,,6218882.0,,,,,,5899336.0,,
108,,,,,,,5927727.0,,,
109,,,,,,,5928098.0,,,5849954.0
110,6387743.0,6219860.0,,,,,5928505.0,,,
111,,,,,,,5928593.0,,,
112,,,,,,,5928884.0,5900737.0,,5853513.0
113,,,,,,,,5901788.0,,
114,,6221656.0,,,,,5930186.0,,,
115,,,,,,,5931060.0,5902343.0,,
116,,,6204257.0,,,,,,,
117,,,,,,,5931737.0,,,
118,,,,,,,5932797.0,5906994.0,,
119,,,,,,,,,,
120,,,,,,,,5907639.0,,
121,,,,,,,,,,
122,,,,,,,5936763.0,,5882010.0,
123,,,,,,,,,,5857856.0
124,,,,,6133840.0,,,,,
125,,,,,,,,,,
126,,,,,,,,,,
127,,,,,,,,,,
128,,,,6189713.0,6137250.0,,,,,
129,,,,,,,5940607.0,,,
130,,,6212390.0,,,,,,5885761.0,
131,,,,,,,5941478.0,,,
132,,,,,,,,5914122.0,,
133,,6233009.0,,,,,,5914623.0,,
134,,,,,,,,,5889737.0,
135,,,,,,,,,,
136,,,,,,,,5915967.0,5890019.0,
137,6442627.0,,,,,,5955875.0,,,
138,,,,,,,,,,
139,,6234839.0,,,,,,,,
140,,,,,,,,,,
141,,,,,,,5988023.0,,,
142,,,,,,,,,,
143,,,,,,,,,5893532.0,
144,,,,,,,5994013.0,,5893859.0,
145,6462864.0,,,,,,,,,5871108.0
146,,,,,,6038644.0,5995004.0,5937319.0,5896112.0,5871562.0
147,,,,,,,5997078.0,,,5871731.0
148,,,,,,,,,,
149,,,,,,,,,,
150,,,,,,,,,,
151,,,,,,,6077199.0,,,
152,,,,,,,6080968.0,,,
153,,,,,,,6085593.0,,,5882904.0
154,,,,6212390.0,,,,,,
155,,,,,,,6105178.0,,,
156,,,,,,,,,,
157,,,,,,,,6060514.0,,
158,,,,,,,,,,
159,,,,,,,6135647.0,6086216.0,,
160,,,6231095.0,,,,,6112265.0,,5920664.0
161,,,,,,,,,,
162,,,,,,6088120.0,,,,
163,,,6235269.0,,,6095586.0,,,,
164,,,,,,6096729.0,,,,
165,,,,,,,,,,
166,,,,,,,,,,
167,6520120.0,,,,,,,,6014234.0,
168,6520593.0,,,,,6121605.0,,,,5990707.0
169,,,,,,,,,,5992351.0
170,,,,,,,,,,
171,,,,6285641.0,,,,,,6020468.0
172,,,,,,,,,,
173,,,,,,,,,,
174,,,,,,,,,,
175,,,,,,,,,,
176,,,,,,,,,,
177,,,6326738.0,,,,,,,
178,,,,6347590.0,,,,,,6311135.0
179,,,,,,,,,,
180,,,,,,,,,,
181,,,,,,,,,,
182,,,,,,,,,,
183,,,,,,,6634787.0,,,
184,,,,,,,,,,
185,6617109.0,6374188.0,,6430324.0,,,,,,
186,,,,,,,,,,
187,,,,,,,,,7593973.0,
188,,,,,,,,,,
189,,,,,,,,,,
190,,,,,,,,,,
191,,,,,,,,,,
192,,,,,,,,,,
193,,,,,,,,,,
194,,,,,,,,,,
195,,,,,,,,,,
196,,,,,,,,,,
197,,,,,,,,,,
198,,,,,,,,,,
199,,,,,,,,,,
