,0,1,2,3,4,5,6,7,8,9
100,,,,,,,,,,
101,,,,,,,,,,
102,,,,,,,,,,
103,,,,,6129295.0,,,6060800.0,,
104,,,,,,,,,,
105,,,,,,,,,,
106,,,,,,,,,,
107,,,,,,,,,,6012292.0
108,,,,,,,,,,
109,,,,,6131168.0,,,,,6012715.0
110,,,,,,,,,,
111,,,,,,,,,,
112,,,,,6132821.0,,,,,
113,,,,,,,,,,
114,,,,6154775.0,,,,,,
115,,,,,,,,,,
116,,,,,,,,,,
117,,,,,,,,,,
118,,,,,,,,,,
119,,6217556.0,6185106.0,,,,,,,
120,,,,,,,,,,
121,,,,,,,,,,
122,,,,,,,,,,
123,,,,,,,,,,
124,6405250.0,,6188523.0,,,,,,,
125,6409458.0,,,,,,,,,
126,6413960.0,,,,,,,,,
127,,,,,,,,,,
128,,,,,,,,,,
129,,,,,6148447.0,,,,,
130,,,,,,,,,,
131,,,,,,,,6071275.0,,
132,,,,,,,,,,
133,,,,,,,,,,
134,,,,,,,6110944.0,,,
135,,,,,,,,,,
136,,,,,,,,,,6027807.0
137,,,,,,,,,,
138,,,,,,,,,,
139,,,,,,,,,,
140,,,,,,,,,,
141,,,,,,,,6075766.0,,
142,,,,,,,,,,6034277.0
143,,,,,,,,,,
144,,,,,,,,,,
145,,,,,6182491.0,,,,,
146,,,,,,,,,6049958.0,
147,,,,,,,,,,
148,,,,,,,,,,
149,,,,,,,,,,
150,,,,,,,,,,
151,,,,6177046.0,,,,,,6043315.0
152,,,,,,,,,,
153,,6235737.0,,,,,,,,
154,,,,,,,,,,
155,,,,6178544.0,,,,6085758.0,,6048493.0
156,,,,,,,,,,
157,,,6216091.0,6180108.0,,,6146249.0,,,
158,,,,,,,,,,
159,,,,,,,,,,
160,,,,,,,,,,
161,,,6220989.0,,,,,,,
162,,,,,,6145656.0,,,,
163,,,,,,,,,,
164,,,,,,,6192114.0,,,
165,,,,,6311701.0,,,,,
166,,,,,,,,,6080154.0,
167,,,,,,,6237311.0,,,
168,,,,,,,,,,
169,,,,,,6176686.0,,,,
170,,,,,,,,6106667.0,,
171,,,,,,,,,,
172,,,,,,,,,,
173,,,,,,6244592.0,,,,
174,,,,,,,,,,
175,6543955.0,6284137.0,,,,,,,,
176,,,,,,,,,6175290.0,
177,,,,,,,,,6192169.0,
178,,,,,,,,,,
179,,,,,,,,,,
180,,,,6303190.0,,,,,,6157015.0
181,,,,,,,,,,
182,,,,,,,,,,
183,,,,,6469759.0,,,6179217.0,,
184,,,,,,,,,,
185,,,,6734045.0,,,,,,
186,,,,,,,,6259615.0,,6217660.0
187,,,,,,,,,,
188,,,,,,,,,,
189,,,,,,,6642478.0,,,
190,,,,,,,,,,
191,,6612892.0,,,,,,,,
192,,,,,,,,,,
193,,,,,,,,,,
194,,,,,,,,,,
195,,,,,,,,,,
196,,,,,,,,,,
197,,,,,,,,,,
198,,,,,,,,,,
199,,,,,,,,,,
