FrameIdentifier,TyresWearRL,TyresWearRR,TyresWearFL,TyresWearFR,TyresDamageRL,TyresDamageRR,TyresDamageFL,TyresDamageFR,NumLaps,NumTyreStints,BestLapTimeLapNum,BestSector1LapNum,BestSector2LapNum,BestSector3LapNum,lapTimeInMS[0],sector1TimeInMS[0],sector2TimeInMS[0],sector3TimeInMS[0],lapValidBitFlags[0],lapTimeInMS[1],sector1TimeInMS[1],sector2TimeInMS[1],sector3TimeInMS[1],lapValidBitFlags[1],lapTimeInMS[2],sector1TimeInMS[2],sector2TimeInMS[2],sector3TimeInMS[2],lapValidBitFlags[2],lapTimeInMS[3],sector1TimeInMS[3],sector2TimeInMS[3],sector3TimeInMS[3],lapValidBitFlags[3],lapTimeInMS[4],sector1TimeInMS[4],sector2TimeInMS[4],sector3TimeInMS[4],lapValidBitFlags[4],lapTimeInMS[5],sector1TimeInMS[5],sector2TimeInMS[5],sector3TimeInMS[5],lapValidBitFlags[5],lapTimeInMS[6],sector1TimeInMS[6],sector2TimeInMS[6],sector3TimeInMS[6],lapValidBitFlags[6],lapTimeInMS[7],sector1TimeInMS[7],sector2TimeInMS[7],sector3TimeInMS[7],lapValidBitFlags[7],lapTimeInMS[8],sector1TimeInMS[8],sector2TimeInMS[8],sector3TimeInMS[8],lapValidBitFlags[8],lapTimeInMS[9],sector1TimeInMS[9],sector2TimeInMS[9],sector3TimeInMS[9],lapValidBitFlags[9],lapTimeInMS[10],sector1TimeInMS[10],sector2TimeInMS[10],sector3TimeInMS[10],lapValidBitFlags[10],lapTimeInMS[11],sector1TimeInMS[11],sector2TimeInMS[11],sector3TimeInMS[11],lapValidBitFlags[11],lapTimeInMS[12],sector1TimeInMS[12],sector2TimeInMS[12],sector3TimeInMS[12],lapValidBitFlags[12],lapTimeInMS[13],sector1TimeInMS[13],sector2TimeInMS[13],sector3TimeInMS[13],lapValidBitFlags[13],lapTimeInMS[14],sector1TimeInMS[14],sector2TimeInMS[14],sector3TimeInMS[14],lapValidBitFlags[14],lapTimeInMS[15],sector1TimeInMS[15],sector2TimeInMS[15],sector3TimeInMS[15],lapValidBitFlags[15],endLap[0],tyreActualCompound[0],tyreVisualCompound[0],endLap[1],tyreActualCompound[1],tyreVisualCompound[1],endLap[2],tyreActualCompound[2],tyreVisualCompound[2],LastLapTimeInMS,CurrentLapTimeInMS,Sector1TimeInMS,Sector2TimeInMS,LapDistance,TotalDistance,CurrentLapNum,Sector,PitStopShouldServePen,DriverStatus,WorldPositionX,WorldPositionY,WorldPositionZ,RLWheelSlip,RRWheelSlip,FLWheelSlip,FRWheelSlip,Pitch,Roll,Weather,TrackTemperature,AirTemperature,TotalLaps,TrackLength,SessionType,TrackId,Formula,SessionTimeLeft,SessionDuration,NumMarshalZones,ZoneStart[0],ZoneFlag[0],ZoneStart[1],ZoneFlag[1],ZoneStart[2],ZoneFlag[2],ZoneStart[3],ZoneFlag[3],ZoneStart[4],ZoneFlag[4],ZoneStart[5],ZoneFlag[5],ZoneStart[6],ZoneFlag[6],ZoneStart[7],ZoneFlag[7],ZoneStart[8],ZoneFlag[8],ZoneStart[9],ZoneFlag[9],ZoneStart[10],ZoneFlag[10],ZoneStart[11],ZoneFlag[11],ZoneStart[12],ZoneFlag[12],ZoneStart[13],ZoneFlag[13],ZoneStart[14],ZoneFlag[14],SafetyCarStatus,NumWeatherForecastSamples,ForecastAccuracy,PitStopWindowIdealLap,PitStopWindowLatestLap,PitStopRejoinPosition,FrontWing,RearWing,OnThrottle,OffThrottle,FrontCamber,RearCamber,FrontToe,RearToe,FrontSuspension,RearSuspension,FrontAntiRollBar,RearAntiRollBar,FrontSuspensionHeight,RearSuspensionHeight,BrakePressure,BrakeBias,RearLeftTyrePressure,RearRightTyrePressure,FrontLeftTyrePressure,FrontRightTyrePressure,Ballast,FuelLoad,FuelInTank,FuelCapacity,FuelRemainingLaps,ActualTyreCompound,VisualTyreCompound,TyresAgeLaps,VehicleFIAFlags,ERSStoreEnergy,ERSDeployMode,ERSHarvestedThisLapMGUK,ERSHarvestedThisLapMGUH,ERSDeployedThisLap,Speed,Throttle,Brake,Gear,EngineRPM,DRS,RLBrakeTemperature,RRBrakeTemperature,FLBrakeTemperature,FRBrakeTemperature,RLTyreSurfaceTemperature,RRTyreSurfaceTemperature,FLTyreSurfaceTemperature,FRTyreSurfaceTemperature,RLTyreInnerTemperature,RRTyreInnerTemperature,FLTyreInnerTemperature,FRTyreInnerTemperature,EngineTemperature,RLTyrePressure,RRTyrePressure,FLTyrePressure,FRTyrePressure
16513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,24.0,18.0,200.0,4371.0,1.0,6.0,0.0,2715.0,3600.0,15.0,0.0,0.0,0.091153,0.0,0.136148,0.0,0.195091,0.0,0.237153,0.0,0.272685,0.0,0.318013,0.0,0.387488,0.0,0.437237,0.0,0.491194,0.0,0.583338,0.0,0.650375,0.0,0.736616,0.0,0.858703,0.0,0.92139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,24.0,18.0,200.0,4371.0,1.0,6.0,0.0,2714.0,3600.0,15.0,0.0,0.0,0.091153,0.0,0.136148,0.0,0.195091,0.0,0.237153,0.0,0.272685,0.0,0.318013,0.0,0.387488,0.0,0.437237,0.0,0.491194,0.0,0.583338,0.0,0.650375,0.0,0.736616,0.0,0.858703,0.0,0.92139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,24.0,18.0,200.0,4371.0,1.0,6.0,0.0,2713.0,3600.0,15.0,0.0,0.0,0.091153,0.0,0.136148,0.0,0.195091,0.0,0.237153,0.0,0.272685,0.0,0.318013,0.0,0.387488,0.0,0.437237,0.0,0.491194,0.0,0.583338,0.0,0.650375,0.0,0.736616,0.0,0.858703,0.0,0.92139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,24.0,18.0,200.0,4371.0,1.0,6.0,0.0,2713.0,3600.0,15.0,0.0,0.0,0.091153,0.0,0.136148,0.0,0.195091,0.0,0.237153,0.0,0.272685,0.0,0.318013,0.0,0.387488,0.0,0.437237,0.0,0.491194,0.0,0.583338,0.0,0.650375,0.0,0.736616,0.0,0.858703,0.0,0.92139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16561,9.496185,8.763774,10.721215,9.39369,9.0,8.0,10.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84282.0,79968.0,24278.0,26984.0,4085.667969,17200.007812,4.0,2.0,0.0,1.0,309.961914,87.636116,853.162415,0.003834,0.003764,-0.000109,-0.000106,-0.000404,0.000117,3.0,24.0,18.0,200.0,4371.0,1.0,6.0,0.0,2719.0,3600.0,15.0,0.0,0.0,0.091153,0.0,0.136148,0.0,0.195091,0.0,0.237153,0.0,0.272685,0.0,0.318013,0.0,0.387488,0.0,0.437237,0.0,0.491194,0.0,0.583338,0.0,0.650375,0.0,0.736616,0.0,0.858703,0.0,0.92139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,65.0,50.0,-2.5,-1.7,0.05,0.2,3.0,5.0,2.0,4.0,5.0,6.0,92.0,55.0,23.1,23.1,21.799999,21.799999,6.0,60.0,57.320518,110.0,39.058376,7.0,7.0,3.0,0.0,3811714.5,1.0,1011764.75,848704.0625,1766401.375,200.0,1.0,0.0,4.0,12328.0,0.0,736.0,735.0,695.0,694.0,75.0,76.0,75.0,76.0,74.0,73.0,76.0,73.0,103.0,22.903276,22.83885,21.736105,21.553505
16562,9.496399,8.763994,10.721215,9.39369,9.0,8.0,10.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84282.0,80008.0,24278.0,26984.0,4088.636719,17202.976562,4.0,2.0,0.0,1.0,310.644226,87.635864,856.053528,0.004958,0.004965,-0.000165,-0.000167,-0.000434,2.7e-05,3.0,24.0,18.0,200.0,4371.0,1.0,6.0,0.0,2719.0,3600.0,15.0,0.0,0.0,0.091153,0.0,0.136148,0.0,0.195091,0.0,0.237153,0.0,0.272685,0.0,0.318013,0.0,0.387488,0.0,0.437237,0.0,0.491194,0.0,0.583338,0.0,0.650375,0.0,0.736616,0.0,0.858703,0.0,0.92139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,65.0,50.0,-2.5,-1.7,0.05,0.2,3.0,5.0,2.0,4.0,5.0,6.0,92.0,55.0,23.1,23.1,21.799999,21.799999,6.0,60.0,57.319439,110.0,39.057636,7.0,7.0,3.0,0.0,3811594.5,1.0,1011764.75,850852.625,1768670.5,201.0,1.0,0.0,4.0,12398.0,0.0,733.0,733.0,692.0,691.0,75.0,75.0,75.0,76.0,74.0,73.0,76.0,73.0,103.0,22.903608,22.839392,21.736221,21.553965
16563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84282.0,80061.0,24278.0,26984.0,4092.5,17206.839844,4.0,2.0,0.0,1.0,311.532867,87.635864,859.817322,0.00768,0.0077,-0.000243,-0.000242,-0.000441,3e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.317749,110.0,39.056484,7.0,7.0,3.0,0.0,3809805.0,1.0,1011764.75,851998.5,1771606.0,203.0,1.0,0.0,4.0,12536.0,0.0,730.0,729.0,688.0,687.0,74.0,75.0,74.0,76.0,74.0,73.0,76.0,73.0,103.0,22.903996,22.840052,21.73634,21.554522
16564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84282.0,80198.0,24278.0,26984.0,4100.222656,17214.5625,4.0,2.0,0.0,1.0,313.308411,87.635269,867.337219,0.01011,0.010149,0.000102,0.000114,-0.00045,-1.8e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.315147,110.0,39.054707,7.0,7.0,3.0,0.0,3808430.75,1.0,1011764.75,856425.4375,1777406.5,206.0,1.0,0.0,5.0,10943.0,0.0,723.0,722.0,679.0,678.0,74.0,75.0,74.0,75.0,74.0,73.0,76.0,73.0,103.0,22.904665,22.841248,21.736458,21.555494
16565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84282.0,80401.0,24278.0,26984.0,4112.074219,17226.414062,4.0,2.0,0.0,1.0,316.033356,87.634331,878.882141,0.008953,0.008974,0.000128,0.00014,-0.000446,-1.4e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.309151,110.0,39.050613,7.0,7.0,3.0,0.0,3799745.75,1.0,1011764.75,856425.4375,1786091.125,213.0,1.0,0.0,5.0,11273.0,0.0,712.0,712.0,666.0,665.0,74.0,75.0,73.0,74.0,74.0,73.0,76.0,73.0,103.0,22.905535,22.842859,21.736359,21.55665
16566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84282.0,80561.0,24278.0,26984.0,4119.859375,17234.199219,4.0,2.0,0.0,1.0,317.822296,87.633705,886.463318,0.008362,0.008381,0.000146,0.000157,-0.000438,-1.3e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.305305,110.0,39.047989,7.0,7.0,3.0,0.0,3794179.5,1.0,1011764.75,856425.4375,1791657.125,217.0,1.0,0.0,5.0,11473.0,0.0,706.0,705.0,658.0,657.0,74.0,74.0,72.0,73.0,74.0,73.0,76.0,73.0,103.0,22.906,22.84379,21.736126,21.557209
16567,9.502988,8.770647,10.721215,9.39369,9.0,8.0,10.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,24.0,18.0,200.0,4371.0,1.0,6.0,0.0,2718.0,3600.0,15.0,0.0,0.0,0.091153,0.0,0.136148,0.0,0.195091,0.0,0.237153,0.0,0.272685,0.0,0.318013,0.0,0.387488,0.0,0.437237,0.0,0.491194,0.0,0.583338,0.0,0.650375,0.0,0.736616,0.0,0.858703,0.0,0.92139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,65.0,50.0,-2.5,-1.7,0.05,0.2,3.0,5.0,2.0,4.0,5.0,6.0,92.0,55.0,23.1,23.1,21.799999,21.799999,6.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84282.0,80676.0,24278.0,26984.0,4126.863281,17241.203125,4.0,2.0,0.0,1.0,319.431427,87.633141,893.284302,0.007856,0.007879,0.000162,0.000175,-0.000422,-1.7e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.30191,110.0,39.045673,7.0,7.0,3.0,0.0,3789254.5,1.0,1011764.75,856425.4375,1796582.625,220.0,1.0,0.0,5.0,11641.0,0.0,699.0,699.0,651.0,650.0,73.0,74.0,72.0,73.0,74.0,73.0,76.0,73.0,103.0,22.906357,22.844543,21.735825,21.557594
16569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84282.0,80791.0,24278.0,26984.0,4133.945312,17248.285156,4.0,2.0,0.0,1.0,321.058502,87.632576,900.182312,0.007392,0.007411,0.000178,0.000191,-0.000414,-1.4e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.29855,110.0,39.043377,7.0,7.0,3.0,0.0,3784345.5,1.0,1011764.75,856425.4375,1801491.375,223.0,1.0,0.0,5.0,11801.0,0.0,693.0,693.0,643.0,642.0,73.0,74.0,71.0,72.0,74.0,73.0,76.0,73.0,103.0,22.906658,22.845238,21.735437,21.557882
16570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84282.0,80906.0,24278.0,26984.0,4141.158203,17255.498047,4.0,2.0,0.0,1.0,322.714691,87.63208,907.205383,0.006916,0.006934,0.000195,0.000208,-0.000397,-1.9e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.295227,110.0,39.041111,7.0,7.0,3.0,0.0,3779415.5,1.0,1011764.75,856425.4375,1806421.875,226.0,1.0,0.0,5.0,11951.0,0.0,687.0,686.0,636.0,635.0,73.0,74.0,71.0,72.0,74.0,73.0,76.0,73.0,103.0,22.906908,22.845867,21.734966,21.558081
16571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84282.0,81022.0,24278.0,26984.0,4148.480469,17262.820312,4.0,2.0,0.0,1.0,324.39566,87.631554,914.335083,0.006518,0.006534,0.000211,0.000225,-0.00039,-1.4e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.0,1.0,0.0,5.0,12092.0,0.0,681.0,680.0,628.0,627.0,73.0,73.0,71.0,71.0,74.0,73.0,76.0,73.0,103.0,22.907101,22.846426,21.734415,21.558193
16572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84139.0,3364.0,0.0,0.0,232.082031,17717.869141,5.0,0.0,0.0,1.0,,,,,,,,,,3.0,24.0,18.0,200.0,4371.0,1.0,6.0,0.0,2718.0,3600.0,15.0,0.0,0.0,0.091153,0.0,0.136148,0.0,0.195091,0.0,0.237153,0.0,0.272685,0.0,0.318013,0.0,0.387488,0.0,0.437237,0.0,0.491194,0.0,0.583338,0.0,0.650375,0.0,0.736616,0.0,0.858703,0.0,0.92139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,65.0,50.0,-2.5,-1.7,0.05,0.2,3.0,5.0,2.0,4.0,5.0,6.0,92.0,55.0,23.1,23.1,21.799999,21.799999,6.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84282.0,81253.0,24278.0,26984.0,4163.289062,17277.628906,4.0,2.0,0.0,1.0,327.793488,87.630638,928.752319,0.005926,0.005938,0.00024,0.000254,-0.000366,-1.6e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84282.0,81478.0,24278.0,26984.0,4178.070312,17292.410156,4.0,2.0,0.0,1.0,331.183228,87.629875,943.14325,0.006417,0.006526,0.000243,0.000256,-2e-05,-0.0004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16578,,,,,,,,,5.0,1.0,4.0,4.0,3.0,4.0,88321.0,25484.0,27376.0,35461.0,15.0,85706,24435,27077,34193,15,84282,24321,26407,33553,15,84139,24278,26984,32876,15,0,0,0,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.0,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,24.0,18.0,200.0,4371.0,1.0,6.0,0.0,2710.0,3600.0,15.0,0.0,0.0,0.091153,0.0,0.136148,0.0,0.195091,0.0,0.237153,0.0,0.272685,0.0,0.318013,0.0,0.387488,0.0,0.437237,0.0,0.491194,0.0,0.583338,0.0,0.650375,0.0,0.736616,0.0,0.858703,0.0,0.92139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16601,,,,,,,,,5.0,1.0,4.0,4.0,3.0,4.0,88321.0,25484.0,27376.0,35461.0,15.0,85706,24435,27077,34193,15,84282,24321,26407,33553,15,84139,24278,26984,32876,15,0,0,0,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.0,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84282.0,82611.0,24278.0,26984.0,4256.652344,17370.992188,4.0,2.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,24.0,18.0,200.0,4371.0,1.0,6.0,0.0,2716.0,3600.0,15.0,0.0,0.0,0.091153,0.0,0.136148,0.0,0.195091,0.0,0.237153,0.0,0.272685,0.0,0.318013,0.0,0.387488,0.0,0.437237,0.0,0.491194,0.0,0.583338,0.0,0.650375,0.0,0.736616,0.0,0.858703,0.0,0.92139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,65.0,50.0,-2.5,-1.7,0.05,0.2,3.0,5.0,2.0,4.0,5.0,6.0,92.0,55.0,23.1,23.1,21.799999,21.799999,6.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16622,,,,,,,,,5.0,1.0,4.0,4.0,3.0,4.0,88321.0,25484.0,27376.0,35461.0,15.0,85706,24435,27077,34193,15,84282,24321,26407,33553,15,84139,24278,26984,32876,15,0,0,0,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.0,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,24.0,18.0,200.0,4371.0,1.0,6.0,0.0,2707.0,3600.0,15.0,0.0,0.0,0.091153,0.0,0.136148,0.0,0.195091,0.0,0.237153,0.0,0.272685,0.0,0.318013,0.0,0.387488,0.0,0.437237,0.0,0.491194,0.0,0.583338,0.0,0.650375,0.0,0.736616,0.0,0.858703,0.0,0.92139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16664,,,,,,,,,5.0,1.0,4.0,4.0,3.0,4.0,88321.0,25484.0,27376.0,35461.0,15.0,85706,24435,27077,34193,15,84282,24321,26407,33553,15,84139,24278,26984,32876,15,0,0,0,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.0,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,24.0,18.0,200.0,4371.0,1.0,6.0,0.0,2711.0,3600.0,15.0,0.0,0.0,0.091153,0.0,0.136148,0.0,0.195091,0.0,0.237153,0.0,0.272685,0.0,0.318013,0.0,0.387488,0.0,0.437237,0.0,0.491194,0.0,0.583338,0.0,0.650375,0.0,0.736616,0.0,0.858703,0.0,0.92139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16710,9.49638,8.763968,10.721169,9.39364,9.0,8.0,10.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84282.0,79968.0,24278.0,26984.0,4085.652344,17199.992188,4.0,2.0,0.0,1.0,309.958191,87.635658,853.1474,0.00891,0.008668,-0.00026,-0.000256,-0.000399,-2.8e-05,3.0,24.0,18.0,200.0,4371.0,1.0,6.0,0.0,2719.0,3600.0,15.0,0.0,0.0,0.091153,0.0,0.136148,0.0,0.195091,0.0,0.237153,0.0,0.272685,0.0,0.318013,0.0,0.387488,0.0,0.437237,0.0,0.491194,0.0,0.583338,0.0,0.650375,0.0,0.736616,0.0,0.858703,0.0,0.92139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,65.0,50.0,-2.5,-1.7,0.05,0.2,3.0,5.0,2.0,4.0,5.0,6.0,92.0,55.0,23.1,23.1,21.799999,21.799999,6.0,60.0,57.320518,110.0,39.058376,7.0,7.0,3.0,0.0,3810084.5,1.0,1011764.75,847058.8125,1766386.125,201.0,1.0,0.0,4.0,12434.0,0.0,736.0,735.0,695.0,694.0,75.0,76.0,75.0,76.0,74.0,73.0,76.0,73.0,103.0,22.903276,22.838848,21.736105,21.553505
