,0,1,2,3,4,5,6,7,8,9
140,,,,,,,,,,
141,,,,,5968880.0,,,,,
142,,,,,,,,,,5780522.0
143,6506698.0,,,,,,,,,5780545.0
144,,,,,,,,,,5783044.0
145,,6210504.0,,,,,,,,
146,,,,,,,,,,
147,6521254.0,,,,,,,5825624.0,,
148,,,,6043876.0,,,,5829614.0,,
149,,,,,,,,,,
150,,,,,,,6315980.0,5838406.0,,
151,,,,,,,,5871071.0,6256491.0,
152,,,,,,,,,,5910039.0
153,,,6114224.0,,,,6331837.0,5946245.0,,
154,,,,,,,,5948700.0,,5917982.0
155,,,,,,,,,,
156,,,,,,,,,,
157,,,,,,,,5972855.0,,5937724.0
158,,,,,5992063.0,6334179.0,,,,5939517.0
159,,,,,,6348945.0,6346424.0,,6300139.0,
160,,,,,,,,,6302744.0,
161,,,,,,,,,,
162,,,,,,,,,,
163,,,,,,,,,,
164,,,,,,,,,,
165,,,,,6017746.0,,,6259608.0,,6269297.0
166,,,,,,,,,,6281438.0
167,6563671.0,,,6075864.0,6028469.0,,,,,
168,,,,,,,,,,
169,6576644.0,,,,,,,,,
170,,,,,,,,,,
171,,,,,6051461.0,,,,,
172,,,,,,,,,,
173,,,,,,,,,,
174,,,,,6131114.0,,,,,
175,,,,,,,6595303.0,,,
176,,,,,,,,,,
177,,6302693.0,,6201007.0,,,,,,
178,,,,,,,,,,
179,,,,,,,,,,
180,,,,,,,,,,
181,,,,,,,,,,
182,,6423855.0,,,,6592704.0,7590455.0,,7506862.0,
183,,,,,,,,,7546794.0,
184,,,,,,6613055.0,,,,
185,6631171.0,,,,,,,7553725.0,,
186,,,,,,,,,,
187,,,,,,,,,,7513540.0
188,,,,,,,,,,
189,,,,,,,,,,
190,,,,,,,,,,7561203.0
191,6693947.0,,,,,7550634.0,,,,
192,,,,,,,,,,
193,,,,,,,,,,
194,6705087.0,,,,,,,,,
195,,,,,,,,,,
196,,,,,,,,,,
197,,,,,,,,,,
198,,,,,,,,,,
199,,,,,,,,,,
