,0,1,2,3,4,5,6,7,8,9
101,,,,,,,,,,
102,,,,,,,,,,
103,,,,,,,,,,
104,,,,,,,,,,
105,,,,,,,,,,
106,,6319118.0,,,,,,,,
107,6386864.0,,,,,,,,,
108,,6319507.0,,,,,,,,
109,,,,,,,,,,
110,6393049.0,,6298808.0,,,,,,,
111,,,,,,,,,,
112,,,,,,,,,,
113,,,,,,,,,,
114,,,,,,,,,,
115,,,,,,,,,,
116,,,,,,,,,,
117,6407034.0,,,,,,,,,
118,,,,,,,,,,
119,,,6303283.0,,,,,,,6063329.0
120,,,,,,,,,,
121,6412549.0,,,6278349.0,,,,,,
122,,,,,,,,,,
123,,,,,,,6124799.0,,,
124,,,,,,,,6104788.0,,
125,,,,,,,,,,
126,,,,,,,,6104962.0,,
127,,,,,,,,,,
128,,,,,,,,,,
129,,,,,,,,,,
130,,,,,,,,6105490.0,,
131,,,,,,,,,,
132,,6332320.0,,,,,,,,
133,,,,,,,,,,
134,,,,,,,6128397.0,,,6073043.0
135,,,,,,,,,,
136,,,,,,,,,,
137,,,,,,,,,,
138,,,,,,,,,,
139,,,,,,,,,,
140,,,,,,,,,,
141,,,,,,,,,,
142,,,,,,,,,,
143,6475090.0,,,,,,6133004.0,,,
144,,,,,,,,,,
145,,,,,,,,,,6084417.0
146,,,,,6257299.0,,,,,
147,,,,,,,,,,
148,,,,,,,,,,
149,,,,,,,,,,
150,,,,,,,,,,
151,,,,,,,,,,
152,,,,,,,,,,
153,,,,,,,,,,
154,,,,,,,,,,6100733.0
155,,,,,,,,,,
156,,,,,,,,,,
157,,,,,,,,,,
158,,,6357565.0,,,,,,,
159,,,,,,,,,,
160,,,,,,,,,6197088.0,
161,,,,,,,,,,
162,,,,,,6307827.0,,,,
163,,,,,,,,,,
164,,,,,,,,,,
165,,,,,,,,,,6198733.0
166,6546607.0,,,,,,,,,
167,,,,,,,,,,
168,,,,,,,,,,
169,,6387882.0,,,,,,,,
170,,,,,,,6164433.0,6179597.0,,
171,,,,,,,,,,
172,,,,6336344.0,,,,,,
173,,,,,,,,,,
174,,,,,,,,,,
175,,,,,,,,,,
176,,,,,,,,6237896.0,6375517.0,
177,,,,,,,,,,
178,,,,,,,,,,
179,,,,,,,,,,6483485.0
180,,,,,,,,,,
181,,,,,,,,,,6525021.0
182,,,,,,6501260.0,,6382458.0,,
183,,,,,,,,,,
184,,,,,,,,,6527094.0,
185,,,,,,,,,,
186,,,,,,,,,,
187,,,,,6486450.0,,,,,
188,,,,,,,,,,
189,,,,,6493833.0,,,,,
190,,,,,,,,,,
191,,,,,,,,,,
192,,,,,,,,,,
193,,,,,,,,,,
194,6738876.0,,,,,,,,,
195,,,,,,,,,,
196,,,,,,,,,,
197,,,,,,,,,,
198,,,,,,,,,,
199,6868111.0,,,,,,,,,
